sim_index,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,dominant_theta,gene
712,61.29938108,3.946579879,39.48912145,49.74350097,44.15265297,49.4923733,54.17777916,51.43823391,49.8136712,51.0546225,0.689366497,0.061368485,0.060652505,0.065359236,0.059706932,0.063546345,theta_0,NCU00899
713,38.11723057,12.05724526,43.15231227,49.53276257,51.49995295,49.94536523,43.2711584,43.29629853,60.41610331,50.66026738,0.692289284,0.042867227,0.027956512,0.069419296,0.077272629,0.090195053,theta_0,NCU01425
714,65.50570452,20.15769918,49.94387162,50.07511207,63.24280974,49.61104694,49.54790734,48.58472406,60.48562814,50.74377406,0.100047372,0.177995905,0.152398956,0.207039559,0.185999678,0.176518529,theta_3,NCU02880
715,51.82153284,12.2013907,28.41270242,76.42452143,56.58644302,47.98612664,30.82306647,14.89499022,26.79037296,24.00375953,0.449383341,0.093643708,0.065672126,0.116637806,0.130681989,0.143981031,theta_0,NCU05512
716,48.03615182,50.16021756,0.023894406,50.12121929,0.048706044,49.82248284,39.0949829,37.78556041,67.87232583,49.19386267,0.183660141,0.164355392,0.135618369,0.167922543,0.176779493,0.171664061,theta_0,NCU01020
717,62.63678989,33.8012831,39.03796623,50.88292312,41.79309686,50.88822353,49.66235639,50.46834165,57.05489295,50.63010672,0.100107512,0.159319285,0.323725448,0.142758243,0.139104029,0.134985483,theta_2,NCU00994
718,50.1073142,45.8510382,47.62046707,50.66654946,59.2714956,49.96352358,49.96976198,47.67968986,56.2778229,49.01491618,0.031693483,0.18833806,0.100369802,0.260392136,0.215296636,0.203909883,theta_3,NCU09044
719,46.42882265,51.84996722,0.009307108,51.14219578,0.032632873,49.74020668,39.20334996,41.16719815,65.69940608,50.97157239,0.156768754,0.170833999,0.147119413,0.177411956,0.172981187,0.174884691,theta_3,NCU07167
720,29.34885777,61.9829324,50.42691083,49.61542437,44.7743822,48.91898487,52.95592895,54.41071815,48.34524447,49.87135158,0.382171038,0.135825081,0.125774291,0.112729087,0.116686054,0.12681445,theta_0,NCU03558
721,55.46941566,50.41082297,36.12492192,50.55479115,56.61750127,50.38083884,42.33422145,49.80552364,56.37495292,49.73827743,0.163022818,0.174030888,0.205401567,0.150310599,0.153816966,0.153417162,theta_2,NCU01994
722,56.91200304,47.92673152,45.59813553,49.47343578,51.39880552,49.92534159,42.63172708,44.42954855,58.13151297,49.4840288,0.21928967,0.16267084,0.17060423,0.150232348,0.147085561,0.150117352,theta_0,NCU07174
723,60.20456127,7.011951954,46.54338122,49.99331851,54.6992497,50.36551637,46.21827651,44.69814846,57.79575838,51.03871286,0.713446623,0.056867354,0.05219381,0.05939296,0.060018383,0.058080871,theta_0,NCU10039
724,60.88327095,38.66451784,51.3049563,49.70997449,63.04140772,50.58270016,50.83097076,51.59888287,58.6534523,48.8087669,0.107502627,0.155635062,0.093987091,0.212274142,0.217785001,0.212816076,theta_4,NCU08045
725,54.38247386,0.708429621,2.260589711,0.471113832,14.69936915,44.52863094,49.37586977,58.88475987,15.12525545,41.84070669,0.917580569,0.014069411,0.016213343,0.014733283,0.02159337,0.015810024,theta_0,NCU06058
726,62.87089213,38.51285878,40.75152307,49.4245575,57.39914264,50.12190015,48.74403201,46.34340061,60.38224557,50.64400936,0.171276517,0.166613622,0.20221114,0.153775141,0.153227033,0.152896547,theta_2,NCU02278
727,59.55799828,42.86484381,39.82986878,49.47041088,58.78650261,48.52042397,43.50285766,44.11713238,60.67507632,50.03624587,0.142429851,0.165288999,0.138999757,0.18435962,0.19071441,0.178207364,theta_4,NCU05805
728,41.24909291,62.45772601,43.13264537,50.63104908,62.87014256,50.97737285,44.75110236,43.38501277,64.73388895,50.16828579,0.330655407,0.114559443,0.05470817,0.149274286,0.16579466,0.185008033,theta_0,NCU02373
729,62.57148464,38.93333134,47.7084183,50.4358755,62.68445601,49.70202652,42.59804485,40.57663366,62.01569683,50.3721874,0.293511907,0.135210767,0.107630573,0.148365643,0.155967628,0.159313481,theta_0,NCU00279
730,58.00564301,46.1088768,47.68790039,49.28949208,57.34444465,48.90916886,49.75167525,47.23028655,60.47932426,50.73973897,0.263792893,0.110247989,0.04998848,0.178081474,0.196842009,0.201047156,theta_0,NCU03603
731,60.63705013,28.69936109,52.43432458,49.89532953,40.7358337,50.43624424,52.8698515,52.4536671,46.43597771,49.54773858,0.551774614,0.089396424,0.059464679,0.091203691,0.099785304,0.108375288,theta_0,NCU07277
732,59.79409205,34.10286534,46.55416128,49.99287853,49.68259325,48.96470551,50.64306749,49.4750432,56.0473064,49.87034744,0.056546827,0.176255639,0.119713311,0.228013563,0.209666697,0.209803964,theta_3,NCU04323
733,55.58702978,23.53458836,32.40349339,49.73780048,49.82854226,49.71586589,45.1082548,51.01962975,61.29568759,49.72989129,0.598827427,0.07331992,0.053403618,0.087459216,0.092296692,0.094693128,theta_0,NCU09160
734,62.24646098,41.54977436,54.72140033,49.60588648,51.81662963,51.10901175,45.55354057,45.04973411,59.11250202,49.92206684,0.342534852,0.133403625,0.114824414,0.135369421,0.138060916,0.135806772,theta_0,NCU07945
735,62.59889573,38.14462005,45.78437715,49.99077563,49.83563573,50.27182652,50.55293336,49.78560561,56.04226621,49.62300247,0.090548034,0.189770578,0.167351222,0.18966314,0.186437423,0.176229603,theta_1,NCU09542
736,99.5744883,40.80973005,0.086689728,39.80603276,0.072156119,77.49736755,14.24304725,88.19030414,41.17632895,98.60443727,0.443271922,0.115452236,0.102668568,0.06659118,0.207324763,0.064691331,theta_0,NCU04249
737,59.16203162,43.8577767,33.33939583,49.58468629,61.28981323,50.15969834,40.47801956,37.70538958,66.63735785,50.39027483,0.12695795,0.144551567,0.077469615,0.193854258,0.220318416,0.236848194,theta_5,NCU08421
738,53.78398854,46.49199,43.26259456,50.06364502,56.46284296,50.02494628,47.18569729,47.49301316,58.23587833,51.05242555,0.064560285,0.190254511,0.152285547,0.22418327,0.195926825,0.172789562,theta_3,NCU02183
739,48.84652788,49.62772037,56.342005,49.30138384,51.06358341,49.81481496,50.33764553,53.57508637,52.69975723,51.24238704,0.040855832,0.196883668,0.113212386,0.227080433,0.208694099,0.213273583,theta_3,NCU01557
740,56.36794548,43.9026302,36.90353246,49.80157388,58.96725556,50.86042114,43.91317966,44.41572156,61.62001218,49.39728597,0.295602098,0.11151802,0.051752106,0.171627495,0.182746231,0.18675405,theta_0,NCU00173
741,45.92365615,51.75872496,0.011877352,49.7371774,0.035482301,49.98961806,36.90202028,36.96644523,67.64680795,51.1367918,0.150442913,0.16942657,0.158008009,0.170504356,0.175445697,0.176172455,theta_5,NCU07200
742,27.28692059,61.78755449,41.88354795,49.79501912,51.84345691,49.06987093,48.48769709,47.40447599,53.0092318,49.46209413,0.287787688,0.067411475,0.016631751,0.164061116,0.219782983,0.244324987,theta_0,NCU09285
743,59.91665716,44.31716447,34.94394065,49.91874426,60.44311122,50.38494586,45.32397533,45.216965,59.29172909,49.49967751,0.119495511,0.155955017,0.083937955,0.215838017,0.205284482,0.219489018,theta_5,NCU06214
744,8.690757789,63.61708428,52.61680662,50.51385318,56.18716617,49.6983561,52.79855918,51.55577298,55.30481632,49.29612056,0.087333632,0.061806671,0.009326777,0.242588898,0.292714874,0.306229147,theta_5,NCU03362
745,53.21087744,55.41205535,54.73011238,49.67267819,52.519761,50.29778037,50.01388609,50.43078516,53.11695386,49.13252636,0.228225345,0.147468173,0.076436454,0.185695684,0.184597004,0.17757734,theta_0,NCU01324
746,48.61005515,51.76874283,0.371570914,49.03929868,0.272266087,50.63233376,30.17874193,33.03611587,69.54216005,49.64995317,0.68398851,0.065335158,0.071718788,0.057232472,0.058627346,0.063097726,theta_0,NCU00210
747,38.05883603,48.72997392,49.99491865,48.18259336,42.55987805,49.41077619,49.00536998,52.09913318,50.97664655,50.67555545,0.0277236,0.136445778,0.054556372,0.263147497,0.258605404,0.25952135,theta_3,NCU06085
748,42.29298147,33.35536986,46.39107759,50.2012798,55.75565632,49.70869109,47.85442761,45.87433027,58.04805084,50.32773433,0.525447579,0.055793869,0.022483648,0.11130983,0.121997448,0.162967626,theta_0,NCU01981
749,54.15526584,51.78233602,61.14957694,49.9364072,49.37315552,49.89188646,52.24560848,53.670335,44.55492707,50.76375385,0.082290132,0.141830435,0.485606853,0.094747757,0.097454954,0.09806987,theta_2,NCU01845
750,62.20539357,40.17506261,44.82589832,50.81981797,52.72478682,50.00692324,49.81846998,47.60768931,56.78599358,50.8267363,0.160923742,0.159995931,0.170157201,0.174253087,0.174568625,0.160101414,theta_4,NCU08159
751,40.72486287,3.13823374,44.93172068,51.27982513,54.72647944,50.40121425,48.3553162,47.10710852,54.4980269,50.3148206,0.902609429,0.015346781,0.011174865,0.021647716,0.026147218,0.023073991,theta_0,NCU07433
752,65.89325932,26.64217134,53.83158918,50.32721802,56.53821059,50.69446906,48.71431447,52.47035666,55.93120183,48.97848248,0.145882716,0.169419437,0.15070261,0.17440872,0.180707628,0.178878889,theta_4,NCU03242
753,51.75839101,51.95524944,53.92593525,50.87107217,56.38276551,50.0436274,52.38971235,51.73250943,55.53083026,50.89996686,0.08043695,0.19329154,0.272876546,0.152591635,0.149686401,0.151116928,theta_2,NCU02245
754,63.24345619,38.89928911,48.25740495,50.48404262,58.55960187,48.8306478,45.34330034,45.21386103,60.37636561,50.15223615,0.226360394,0.158117487,0.126427849,0.15927853,0.16660694,0.1632088,theta_0,NCU02527
755,36.31966591,56.28711181,50.52913234,50.64355092,53.63364087,49.87998571,48.97851882,52.37525415,58.15610408,49.65968824,0.057057549,0.18482468,0.362379098,0.131444839,0.13448066,0.129813173,theta_2,NCU04825
756,64.86660948,28.76041284,36.63922709,49.45695265,50.84900213,49.72133617,46.66627674,51.43348374,59.27535945,50.46477291,0.133709338,0.164627428,0.159839973,0.188117048,0.176602625,0.177103589,theta_3,NCU05975
757,60.95817194,31.57660934,50.80542398,49.87852156,53.99408222,49.76905201,48.64061314,52.81957514,56.74111179,48.16148656,0.051010055,0.203129063,0.202346786,0.202357444,0.176157114,0.164999538,theta_1,NCU03172
758,29.4398796,59.6945734,38.12577423,48.08482033,57.61466062,49.72375963,45.02324833,50.4374445,62.37706065,48.99773299,0.139915166,0.105677729,0.033050456,0.195582407,0.234805493,0.290968749,theta_5,NCU07267
759,64.596489,31.5787481,57.54287405,48.85851879,42.92706967,48.80603483,51.72201736,52.80715412,55.89983966,49.75886991,0.133811135,0.160522784,0.314305461,0.136510528,0.130411401,0.124438691,theta_2,NCU00064
760,50.70694392,51.37488139,55.47931886,50.59063871,54.3091109,50.41819376,51.71510935,52.21737832,53.7022691,49.93738025,0.037210653,0.159804613,0.444085289,0.124778354,0.118222208,0.115898883,theta_2,NCU09875
761,53.10639847,13.06858904,38.35898553,51.11223831,56.82133408,51.29222644,45.90318149,46.66062703,64.70294871,50.03645832,0.764277277,0.028323767,0.014166227,0.049374669,0.065515165,0.078342894,theta_0,NCU02012
762,60.43172797,41.62394095,46.60583119,49.39288249,52.21832379,49.36090484,51.50225173,48.66592487,56.11751392,49.6259083,0.073953864,0.183965149,0.238368129,0.177226553,0.161375386,0.165110919,theta_2,NCU02893
763,13.25546432,65.93488391,63.61402986,50.18688774,40.40271127,48.7711375,53.73806118,54.72528904,42.09380406,50.40809417,0.000566093,0.036450613,0.900312601,0.024214999,0.019279354,0.01917634,theta_2,NCU00373
764,5.173191464,65.75597305,52.42755718,50.46731467,43.19342962,49.92591323,51.31351967,55.48048248,43.89576774,49.20244194,0.070887131,0.045229719,0.0063204,0.251690389,0.308785692,0.31708667,theta_5,NCU01771
765,63.30570232,31.41996769,49.53223857,49.38871062,56.20554871,49.78665752,48.48192466,47.73796481,59.47370851,49.40811041,0.519695723,0.093545499,0.119437399,0.088074217,0.091425339,0.087821823,theta_0,NCU01980
766,56.27326343,37.92852718,41.80683411,49.81526897,42.86142839,49.85973199,49.63775381,50.14133938,55.07174387,50.16022923,0.056978536,0.173713896,0.093345118,0.284198401,0.213407686,0.178356363,theta_3,NCU06174
767,58.6741533,39.79543025,48.6194161,50.55174826,53.72027777,49.39992044,49.4458776,47.87761797,58.53844107,50.23506589,0.052428954,0.205740801,0.177993161,0.196739286,0.183582075,0.183515722,theta_1,NCU03350
768,54.37150849,45.98194998,46.16271408,49.69045475,44.26861684,50.1849915,50.77151234,49.67743438,59.35182653,50.11018044,0.054670378,0.18171287,0.105619497,0.220594531,0.220925916,0.216476808,theta_4,NCU06944
769,63.20701566,36.21535363,52.75350387,50.8676377,55.40402667,50.03695647,45.18549693,46.92664149,60.6348474,50.22640486,0.122685105,0.184581241,0.161575837,0.184639413,0.171443801,0.175074604,theta_3,NCU09081
770,38.54317979,61.1827193,38.07138167,50.56494479,54.77166683,49.81990211,49.04994215,52.65469904,56.70414631,50.69283937,0.254559852,0.083847754,0.034897123,0.16379534,0.214527587,0.248372344,theta_0,NCU01528
771,92.74574235,74.04776583,0.043949727,30.87185137,0.082047171,67.90171529,27.51345364,38.22205592,71.36110202,50.00894761,0.17263731,0.173866336,0.149822157,0.161187057,0.178330441,0.164156698,theta_4,NCU01754
772,47.39204032,45.80761954,45.20951862,50.3464548,50.35367895,49.83724024,51.43219544,50.09512567,55.66424234,49.89612743,0.035049887,0.142719646,0.066193063,0.272420949,0.245575339,0.238041116,theta_3,NCU07711
773,62.68950182,29.89297645,53.2132547,50.4759619,61.22537555,50.74997197,49.51318,50.42964224,59.10234369,49.9778429,0.070708148,0.172473516,0.120425667,0.22797623,0.207238941,0.201177498,theta_3,NCU02028
774,47.75758924,53.74401879,39.11867832,50.05674459,52.85165669,49.09565108,48.5067872,47.36391932,56.46863896,51.18352836,0.166873127,0.172369021,0.166038434,0.175844401,0.162276553,0.156598465,theta_3,NCU09790
775,65.03834635,26.69303538,40.7590784,49.3842985,49.3509577,48.49779727,52.60597864,49.27669393,56.19300365,50.35698168,0.156508794,0.169273814,0.141374596,0.180201286,0.179027924,0.173613586,theta_3,NCU07223
776,99.67727241,66.56268438,19.91744114,85.40502482,81.99366243,13.28438737,27.62114553,83.48575246,28.34285747,21.31966934,0.179337585,0.171849902,0.146402536,0.147927619,0.184456712,0.170025646,theta_4,NCU01317
777,62.26438872,33.59792874,48.54894646,49.49921954,61.87889891,51.1384121,46.44013954,48.51811387,61.67031647,50.51778638,0.086854494,0.172499863,0.121272968,0.203679127,0.211229282,0.204464265,theta_4,NCU09949
778,62.92351874,29.66431853,52.53198098,50.46453171,57.26762585,50.17567148,48.65415597,48.69600965,55.22892341,49.44570449,0.094020262,0.167234799,0.112876446,0.208763173,0.214558526,0.202546795,theta_4,NCU05548
779,63.59840428,33.73386524,48.65186237,49.71755182,59.31119201,50.76320586,51.1895469,45.29187024,61.38834703,49.64873822,0.097166491,0.175213094,0.168921193,0.191223509,0.183110013,0.184365701,theta_3,NCU03196
780,59.327946,46.8477398,30.31395865,50.45692021,28.68940458,50.2231059,46.08229902,48.04734448,60.76544491,50.00911844,0.116346924,0.146898278,0.358844715,0.129340543,0.125217419,0.123352121,theta_2,NCU02654
781,55.55228701,51.2414056,39.36679522,50.12009045,55.34114427,49.16018673,45.56142727,46.3649825,59.09299594,50.02640863,0.171129834,0.164924312,0.102236105,0.173380901,0.19974042,0.188588428,theta_4,NCU01100
782,62.8925485,35.95957684,47.90023023,51.09162229,59.50274785,49.33896747,48.73658552,48.10582549,60.11132729,50.38234935,0.130029658,0.170209071,0.118121882,0.177245254,0.200663744,0.203730391,theta_5,NCU06005
783,62.04714103,39.67077348,46.95790819,49.34099537,53.51937314,49.8909724,50.16411285,50.51585824,55.41307397,49.07112683,0.182875042,0.161206251,0.13370124,0.169693937,0.172223338,0.180300192,theta_0,NCU02853
784,41.28488658,55.91286965,43.98890386,49.35923525,49.91600014,50.42817705,46.18911392,47.90604296,57.68484485,50.90445101,0.674173104,0.050539332,0.137603413,0.044167786,0.046614759,0.046901607,theta_0,NCU08354
785,55.61710331,49.54423369,42.27861765,49.60328188,55.91545455,49.3986164,50.90499856,46.52090687,59.82166591,50.69497529,0.195548899,0.139467684,0.088108322,0.180344915,0.195346501,0.201183679,theta_5,NCU09706
786,32.12745529,55.63298016,0.015397518,49.48570348,0.044617701,50.73410878,38.98517338,38.61250963,67.75114391,50.11268001,0.169602246,0.163071452,0.153390995,0.168857304,0.174879891,0.170198113,theta_4,NCU07781
787,62.9351431,29.82819606,52.03674845,49.81379254,54.3644935,50.83220303,47.55374999,49.80436892,58.20230885,49.53990618,0.092893669,0.180727447,0.218496297,0.174091393,0.17493523,0.158855965,theta_2,NCU08366
788,19.0261092,65.7840692,55.67612363,49.55025543,37.66346148,50.64322412,53.07154835,55.09824511,42.36726633,50.27935582,0.001181299,0.086799557,0.740281887,0.065856174,0.053265149,0.052615934,theta_2,NCU08969
789,32.48485546,59.84269586,40.78294037,50.34896262,56.36204156,48.9075713,44.93361259,45.27267871,61.83263709,50.24140711,0.195396089,0.07427237,0.019819001,0.190653502,0.236461324,0.283397714,theta_5,NCU09320
790,62.12075289,34.95811163,44.40265155,49.38919474,50.95383349,49.03196232,46.43050576,53.54370801,59.31719914,49.58196445,0.122397416,0.173752133,0.179139356,0.179663232,0.168235943,0.17681192,theta_3,NCU05369
791,20.61510082,63.30142751,49.04968557,49.78912816,46.31948409,50.36846734,45.54400598,47.14775488,57.06526102,49.78946869,0.31434432,0.070279953,0.012716271,0.156474556,0.195217966,0.250966935,theta_0,NCU04908
792,64.64250215,26.16087492,52.02075401,49.62650831,62.75299671,50.58538781,52.37525193,48.81659259,58.34239506,49.0565982,0.085800816,0.190174753,0.157760372,0.199239396,0.193884564,0.1731401,theta_3,NCU07320
793,63.49839932,31.27923828,56.64235727,50.44266766,51.99796145,49.23405881,60.80754708,51.76997627,59.19656044,48.88654152,0.530557246,0.09025247,0.07555434,0.099254547,0.10382831,0.100553087,theta_0,NCU00104
794,67.43153424,4.53715073,47.27036872,50.57743626,58.40856596,49.63656226,47.0618303,49.60554106,59.30610929,49.9132967,0.887158435,0.01855011,0.011033489,0.027500315,0.027071809,0.028685842,theta_0,NCU03803
795,59.98309744,35.8970727,53.51878214,50.06054304,60.79943177,50.48278688,45.4672678,42.98314277,62.87677613,49.90948914,0.090061904,0.181747297,0.137841491,0.202503457,0.198556218,0.189289632,theta_3,NCU07335
796,50.01163084,52.827132,49.84732468,50.12192883,56.44450048,50.17600855,51.28125576,52.09586441,53.7125335,49.45931319,0.036359646,0.182689691,0.41502689,0.130674854,0.117121047,0.118127872,theta_2,NCU03640
797,30.77506625,70.22265462,51.02254019,50.37264302,37.14544248,49.09268745,54.27388303,52.26655966,49.95298247,50.78160808,0.456142862,0.129575672,0.129993077,0.081475181,0.093339721,0.109473488,theta_0,NCU01891
798,38.1393464,22.03775821,43.25981895,49.91797757,58.17422399,49.73608787,44.49270554,44.30937525,59.06768344,50.31700099,0.572212411,0.048780082,0.023385533,0.093588432,0.118074669,0.143958872,theta_0,NCU08471
